team,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,team_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,date,won
MIN,240,36,87,0.414,12,40,0.3,18,21,0.857,11,44,55,20,4,10,14,16,102,,SAS,240,38,101,0.376,8,36,0.222,10,15,0.667,13,36,49,23,7,4,11,17,94,,2023-12-06,1.0
MIA,240,41,89,0.461,14,38,0.368,16,19,0.842,8,36,44,33,5,4,7,18,112,,TOR,240,37,86,0.43,14,37,0.378,15,17,0.882,8,38,46,29,3,8,14,18,103,,2023-12-06,1.0
TOR,240,37,86,0.43,14,37,0.378,15,17,0.882,8,38,46,29,3,8,14,18,103,,MIA,240,41,89,0.461,14,38,0.368,16,19,0.842,8,36,44,33,5,4,7,18,112,,2023-12-06,0.0
CHO,240,39,90,0.433,10,37,0.27,12,12,1.0,12,30,42,25,9,9,16,24,100,,CHI,240,38,90,0.422,12,25,0.48,23,29,0.793,21,36,57,23,6,6,16,16,111,,2023-12-06,0.0
CHI,240,38,90,0.422,12,25,0.48,23,29,0.793,21,36,57,23,6,6,16,16,111,,CHO,240,39,90,0.433,10,37,0.27,12,12,1.0,12,30,42,25,9,9,16,24,100,,2023-12-06,1.0
OKC,240,37,87,0.425,8,29,0.276,19,24,0.792,4,26,30,22,14,10,8,21,101,,HOU,240,40,83,0.482,15,33,0.455,15,22,0.682,10,43,53,28,6,5,19,16,110,,2023-12-06,0.0
HOU,240,40,83,0.482,15,33,0.455,15,22,0.682,10,43,53,28,6,5,19,16,110,,OKC,240,37,87,0.425,8,29,0.276,19,24,0.792,4,26,30,22,14,10,8,21,101,,2023-12-06,1.0
UTA,240,35,87,0.402,12,33,0.364,15,18,0.833,11,32,43,22,6,3,19,20,97,,DAL,240,56,101,0.554,22,49,0.449,13,19,0.684,11,36,47,37,11,5,7,14,147,,2023-12-06,0.0
DAL,240,56,101,0.554,22,49,0.449,13,19,0.684,11,36,47,37,11,5,7,14,147,,UTA,240,35,87,0.402,12,33,0.364,15,18,0.833,11,32,43,22,6,3,19,20,97,,2023-12-06,1.0
POR,240,39,95,0.411,16,46,0.348,12,16,0.75,11,29,40,22,8,3,10,30,106,,GSW,240,36,86,0.419,10,34,0.294,28,33,0.848,15,35,50,20,4,3,17,19,110,,2023-12-06,0.0
GSW,240,36,86,0.419,10,34,0.294,28,33,0.848,15,35,50,20,4,3,17,19,110,,POR,240,39,95,0.411,16,46,0.348,12,16,0.75,11,29,40,22,8,3,10,30,106,,2023-12-06,1.0
DEN,240,41,98,0.418,12,31,0.387,8,9,0.889,14,32,46,29,7,5,11,20,102,,LAC,240,40,87,0.46,12,27,0.444,19,25,0.76,13,38,51,21,7,9,11,14,111,,2023-12-06,0.0
LAC,240,40,87,0.46,12,27,0.444,19,25,0.76,13,38,51,21,7,9,11,14,111,,DEN,240,41,98,0.418,12,31,0.387,8,9,0.889,14,32,46,29,7,5,11,20,102,,2023-12-06,1.0
IND,240,50,102,0.49,7,33,0.212,21,25,0.84,15,36,51,30,9,8,9,21,128,,MIL,240,43,96,0.448,12,33,0.364,21,28,0.75,12,34,46,19,3,9,12,17,119,,2023-12-07,1.0
MIL,240,43,96,0.448,12,33,0.364,21,28,0.75,12,34,46,19,3,9,12,17,119,,IND,240,50,102,0.49,7,33,0.212,21,25,0.84,15,36,51,30,9,8,9,21,128,,2023-12-07,0.0
NOP,240,34,95,0.358,7,31,0.226,14,20,0.7,12,30,42,22,7,5,12,21,89,,LAL,240,47,86,0.547,17,35,0.486,22,29,0.759,11,48,59,31,6,4,14,16,133,,2023-12-07,0.0
LAL,240,47,86,0.547,17,35,0.486,22,29,0.759,11,48,59,31,6,4,14,16,133,,NOP,240,34,95,0.358,7,31,0.226,14,20,0.7,12,30,42,22,7,5,12,21,89,,2023-12-07,1.0
TOR,240,47,93,0.505,6,32,0.188,16,21,0.762,14,28,42,32,7,2,14,21,116,,CHO,240,44,79,0.557,13,25,0.52,18,20,0.9,7,24,31,30,7,4,15,15,119,,2023-12-08,0.0
CHO,240,44,79,0.557,13,25,0.52,18,20,0.9,7,24,31,30,7,4,15,15,119,,TOR,240,47,93,0.505,6,32,0.188,16,21,0.762,14,28,42,32,7,2,14,21,116,,2023-12-08,1.0
DET,240,34,81,0.42,6,30,0.2,17,24,0.708,8,30,38,17,3,2,15,17,91,,ORL,240,49,89,0.551,10,26,0.385,15,19,0.789,6,39,45,26,5,4,9,20,123,,2023-12-08,0.0
ORL,240,49,89,0.551,10,26,0.385,15,19,0.789,6,39,45,26,5,4,9,20,123,,DET,240,34,81,0.42,6,30,0.2,17,24,0.708,8,30,38,17,3,2,15,17,91,,2023-12-08,1.0
ATL,240,41,104,0.394,13,39,0.333,19,21,0.905,23,32,55,20,3,4,13,23,114,,PHI,240,42,87,0.483,11,30,0.367,30,37,0.811,14,34,48,24,6,8,10,14,125,,2023-12-08,0.0
PHI,240,42,87,0.483,11,30,0.367,30,37,0.811,14,34,48,24,6,8,10,14,125,,ATL,240,41,104,0.394,13,39,0.333,19,21,0.905,23,32,55,20,3,4,13,23,114,,2023-12-08,1.0
NYK,240,44,88,0.5,15,37,0.405,20,27,0.741,12,32,44,28,4,3,13,20,123,,BOS,240,48,91,0.527,19,47,0.404,18,21,0.857,8,26,34,24,8,5,7,19,133,,2023-12-08,0.0
BOS,240,48,91,0.527,19,47,0.404,18,21,0.857,8,26,34,24,8,5,7,19,133,,NYK,240,44,88,0.5,15,37,0.405,20,27,0.741,12,32,44,28,4,3,13,20,123,,2023-12-08,1.0
WAS,240,38,91,0.418,6,33,0.182,15,21,0.714,12,29,41,19,4,7,16,19,97,,BRK,240,50,104,0.481,10,33,0.303,14,18,0.778,18,37,55,27,8,8,10,18,124,,2023-12-08,0.0
BRK,240,50,104,0.481,10,33,0.303,14,18,0.778,18,37,55,27,8,8,10,18,124,,WAS,240,38,91,0.418,6,33,0.182,15,21,0.714,12,29,41,19,4,7,16,19,97,,2023-12-08,1.0
MIN,240,44,88,0.5,15,38,0.395,24,26,0.923,15,39,54,30,4,8,13,17,127,,MEM,240,37,86,0.43,15,35,0.429,14,19,0.737,8,20,28,24,7,4,9,23,103,,2023-12-08,1.0
MEM,240,37,86,0.43,15,35,0.429,14,19,0.737,8,20,28,24,7,4,9,23,103,,MIN,240,44,88,0.5,15,38,0.395,24,26,0.923,15,39,54,30,4,8,13,17,127,,2023-12-08,0.0
CLE,240,40,87,0.46,14,38,0.368,17,26,0.654,12,39,51,21,13,2,13,17,111,,MIA,240,37,86,0.43,15,42,0.357,10,15,0.667,7,30,37,23,5,5,18,23,99,,2023-12-08,1.0
MIA,240,37,86,0.43,15,42,0.357,10,15,0.667,7,30,37,23,5,5,18,23,99,,CLE,240,40,87,0.46,14,38,0.368,17,26,0.654,12,39,51,21,13,2,13,17,111,,2023-12-08,0.0
GSW,265,49,104,0.471,19,48,0.396,19,23,0.826,24,36,60,29,3,2,28,28,136,,OKC,265,51,98,0.52,5,29,0.172,31,36,0.861,11,28,39,15,17,7,9,22,138,,2023-12-08,0.0
OKC,265,51,98,0.52,5,29,0.172,31,36,0.861,11,28,39,15,17,7,9,22,138,,GSW,265,49,104,0.471,19,48,0.396,19,23,0.826,24,36,60,29,3,2,28,28,136,,2023-12-08,1.0
CHI,240,47,102,0.461,13,28,0.464,14,24,0.583,24,32,56,27,9,2,7,19,121,,SAS,240,39,83,0.47,17,42,0.405,17,20,0.85,10,34,44,35,4,9,12,20,112,,2023-12-08,1.0
SAS,240,39,83,0.47,17,42,0.405,17,20,0.85,10,34,44,35,4,9,12,20,112,,CHI,240,47,102,0.461,13,28,0.464,14,24,0.583,24,32,56,27,9,2,7,19,121,,2023-12-08,0.0
HOU,240,35,82,0.427,13,39,0.333,31,42,0.738,11,36,47,21,3,3,9,20,114,,DEN,240,38,90,0.422,10,28,0.357,20,27,0.741,12,35,47,22,4,5,10,24,106,,2023-12-08,1.0
DEN,240,38,90,0.422,10,28,0.357,20,27,0.741,12,35,47,22,4,5,10,24,106,,HOU,240,35,82,0.427,13,39,0.333,31,42,0.738,11,36,47,21,3,3,9,20,114,,2023-12-08,0.0
SAC,240,42,92,0.457,14,39,0.359,16,20,0.8,15,35,50,25,7,0,12,22,114,,PHO,240,40,83,0.482,11,32,0.344,15,23,0.652,8,32,40,26,8,5,11,19,106,,2023-12-08,1.0
PHO,240,40,83,0.482,11,32,0.344,15,23,0.652,8,32,40,26,8,5,11,19,106,,SAC,240,42,92,0.457,14,39,0.359,16,20,0.8,15,35,50,25,7,0,12,22,114,,2023-12-08,0.0
DAL,240,47,91,0.516,12,39,0.308,19,22,0.864,9,33,42,26,8,5,15,23,125,,POR,240,39,105,0.371,18,53,0.34,16,18,0.889,18,30,48,20,9,1,15,24,112,,2023-12-08,1.0
POR,240,39,105,0.371,18,53,0.34,16,18,0.889,18,30,48,20,9,1,15,24,112,,DAL,240,47,91,0.516,12,39,0.308,19,22,0.864,9,33,42,26,8,5,15,23,125,,2023-12-08,0.0
LAC,240,43,88,0.489,15,34,0.441,16,21,0.762,11,29,40,23,8,9,12,18,117,,UTA,240,38,84,0.452,9,31,0.29,18,24,0.75,8,32,40,23,10,10,13,17,103,,2023-12-08,1.0
UTA,240,38,84,0.452,9,31,0.29,18,24,0.75,8,32,40,23,10,10,13,17,103,,LAC,240,43,88,0.489,15,34,0.441,16,21,0.762,11,29,40,23,8,9,12,18,117,,2023-12-08,0.0
IND,240,35,95,0.368,10,41,0.244,29,33,0.879,9,23,32,27,10,7,9,33,109,,LAL,240,47,88,0.534,2,13,0.154,27,35,0.771,12,43,55,25,5,10,18,25,123,,2023-12-09,0.0
LAL,240,47,88,0.534,2,13,0.154,27,35,0.771,12,43,55,25,5,10,18,25,123,,IND,240,35,95,0.368,10,41,0.244,29,33,0.879,9,23,32,27,10,7,9,33,109,,2023-12-09,1.0
MIA,240,37,77,0.481,15,35,0.429,27,34,0.794,8,35,43,31,7,3,10,22,116,,CHO,240,40,84,0.476,17,41,0.415,17,22,0.773,6,25,31,31,3,2,10,22,114,,2023-12-11,1.0
CHO,240,40,84,0.476,17,41,0.415,17,22,0.773,6,25,31,31,3,2,10,22,114,,MIA,240,37,77,0.481,15,35,0.429,27,34,0.794,8,35,43,31,7,3,10,22,116,,2023-12-11,0.0
IND,240,52,92,0.565,13,31,0.419,14,19,0.737,11,32,43,33,8,5,18,20,131,,DET,240,45,81,0.556,10,29,0.345,23,30,0.767,6,24,30,26,11,4,14,18,123,,2023-12-11,1.0
DET,240,45,81,0.556,10,29,0.345,23,30,0.767,6,24,30,26,11,4,14,18,123,,IND,240,52,92,0.565,13,31,0.419,14,19,0.737,11,32,43,33,8,5,18,20,131,,2023-12-11,0.0
CLE,240,30,85,0.353,9,40,0.225,25,33,0.758,18,30,48,15,10,3,14,23,94,,ORL,240,39,84,0.464,7,26,0.269,19,25,0.76,12,31,43,22,7,8,12,22,104,,2023-12-11,0.0
ORL,240,39,84,0.464,7,26,0.269,19,25,0.76,12,31,43,22,7,8,12,22,104,,CLE,240,30,85,0.353,9,40,0.225,25,33,0.758,18,30,48,15,10,3,14,23,94,,2023-12-11,1.0
WAS,240,36,85,0.424,9,31,0.29,20,31,0.645,13,31,44,21,5,2,22,19,101,,PHI,240,52,95,0.547,20,46,0.435,22,25,0.88,9,38,47,37,14,6,13,27,146,,2023-12-11,0.0
PHI,240,52,95,0.547,20,46,0.435,22,25,0.88,9,38,47,37,14,6,13,27,146,,WAS,240,36,85,0.424,9,31,0.29,20,31,0.645,13,31,44,21,5,2,22,19,101,,2023-12-11,1.0
DEN,240,47,88,0.534,12,29,0.414,23,29,0.793,14,35,49,29,9,8,16,19,129,,ATL,240,44,96,0.458,17,44,0.386,17,18,0.944,13,22,35,25,9,2,10,21,122,,2023-12-11,1.0
ATL,240,44,96,0.458,17,44,0.386,17,18,0.944,13,22,35,25,9,2,10,21,122,,DEN,240,47,88,0.534,12,29,0.414,23,29,0.793,14,35,49,29,9,8,16,19,129,,2023-12-11,0.0
TOR,240,47,96,0.49,14,39,0.359,22,30,0.733,17,21,38,32,12,0,10,21,130,,NYK,240,52,86,0.605,17,29,0.586,15,23,0.652,14,28,42,36,5,3,15,22,136,,2023-12-11,0.0
NYK,240,52,86,0.605,17,29,0.586,15,23,0.652,14,28,42,36,5,3,15,22,136,,TOR,240,47,96,0.49,14,39,0.359,22,30,0.733,17,21,38,32,12,0,10,21,130,,2023-12-11,1.0
SAS,240,31,87,0.356,5,41,0.122,15,22,0.682,9,42,51,20,9,5,17,14,82,,HOU,240,32,93,0.344,12,39,0.308,17,20,0.85,15,45,60,20,7,2,16,18,93,,2023-12-11,0.0
HOU,240,32,93,0.344,12,39,0.308,17,20,0.85,15,45,60,20,7,2,16,18,93,,SAS,240,31,87,0.356,5,41,0.122,15,22,0.682,9,42,51,20,9,5,17,14,82,,2023-12-11,1.0
DAL,240,43,86,0.5,17,40,0.425,17,19,0.895,10,33,43,27,8,9,17,17,120,,MEM,240,41,89,0.461,18,44,0.409,13,16,0.813,10,28,38,26,9,5,17,19,113,,2023-12-11,1.0
MEM,240,41,89,0.461,18,44,0.409,13,16,0.813,10,28,38,26,9,5,17,19,113,,DAL,240,43,86,0.5,17,40,0.425,17,19,0.895,10,33,43,27,8,9,17,17,120,,2023-12-11,0.0
CHI,265,47,114,0.412,15,34,0.441,20,25,0.8,18,33,51,25,3,4,6,27,129,,MIL,265,44,86,0.512,15,37,0.405,30,37,0.811,6,42,48,34,5,4,11,21,133,,2023-12-11,0.0
MIL,265,44,86,0.512,15,37,0.405,30,37,0.811,6,42,48,34,5,4,11,21,133,,CHI,265,47,114,0.412,15,34,0.441,20,25,0.8,18,33,51,25,3,4,6,27,129,,2023-12-11,1.0
MIN,240,40,91,0.44,13,36,0.361,14,19,0.737,11,36,47,26,5,3,11,28,107,,NOP,240,40,82,0.488,10,27,0.37,31,40,0.775,10,37,47,27,7,7,13,20,121,,2023-12-11,0.0
NOP,240,40,82,0.488,10,27,0.37,31,40,0.775,10,37,47,27,7,7,13,20,121,,MIN,240,40,91,0.44,13,36,0.361,14,19,0.737,11,36,47,26,5,3,11,28,107,,2023-12-11,1.0
UTA,240,44,92,0.478,12,38,0.316,20,21,0.952,9,32,41,32,9,9,15,21,120,,OKC,240,50,96,0.521,18,38,0.474,16,17,0.941,7,32,39,35,9,7,12,17,134,,2023-12-11,0.0
OKC,240,50,96,0.521,18,38,0.474,16,17,0.941,7,32,39,35,9,7,12,17,134,,UTA,240,44,92,0.478,12,38,0.316,20,21,0.952,9,32,41,32,9,9,15,21,120,,2023-12-11,1.0
BRK,240,42,88,0.477,14,29,0.483,20,21,0.952,10,31,41,24,4,6,13,13,118,,SAC,240,48,94,0.511,25,45,0.556,10,14,0.714,10,33,43,38,4,3,13,24,131,,2023-12-11,0.0
SAC,240,48,94,0.511,25,45,0.556,10,14,0.714,10,33,43,38,4,3,13,24,131,,BRK,240,42,88,0.477,14,29,0.483,20,21,0.952,10,31,41,24,4,6,13,13,118,,2023-12-11,1.0
POR,240,43,90,0.478,19,40,0.475,22,26,0.846,11,25,36,25,5,4,12,21,127,,LAC,240,49,89,0.551,13,34,0.382,21,22,0.955,9,26,35,33,7,9,9,20,132,,2023-12-11,0.0
LAC,240,49,89,0.551,13,34,0.382,21,22,0.955,9,26,35,33,7,9,9,20,132,,POR,240,43,90,0.478,19,40,0.475,22,26,0.846,11,25,36,25,5,4,12,21,127,,2023-12-11,1.0
CLE,240,44,92,0.478,19,45,0.422,6,9,0.667,6,29,35,27,6,4,12,18,113,,BOS,240,38,84,0.452,18,44,0.409,26,26,1.0,12,33,45,23,9,9,13,13,120,,2023-12-12,0.0
BOS,240,38,84,0.452,18,44,0.409,26,26,1.0,12,33,45,23,9,9,13,13,120,,CLE,240,44,92,0.478,19,45,0.422,6,9,0.667,6,29,35,27,6,4,12,18,113,,2023-12-12,1.0
LAL,240,49,91,0.538,15,29,0.517,12,18,0.667,10,30,40,34,4,4,15,20,125,,DAL,240,44,89,0.494,21,43,0.488,18,21,0.857,12,24,36,28,7,5,10,17,127,,2023-12-12,0.0
DAL,240,44,89,0.494,21,43,0.488,18,21,0.857,12,24,36,28,7,5,10,17,127,,LAL,240,49,91,0.538,15,29,0.517,12,18,0.667,10,30,40,34,4,4,15,20,125,,2023-12-12,1.0
DEN,240,39,83,0.47,14,30,0.467,22,32,0.688,15,31,46,28,4,4,10,20,114,,CHI,240,36,86,0.419,13,40,0.325,21,23,0.913,11,30,41,26,6,9,12,22,106,,2023-12-12,1.0
CHI,240,36,86,0.419,13,40,0.325,21,23,0.913,11,30,41,26,6,9,12,22,106,,DEN,240,39,83,0.47,14,30,0.467,22,32,0.688,15,31,46,28,4,4,10,20,114,,2023-12-12,0.0
GSW,240,41,92,0.446,16,46,0.348,18,27,0.667,13,38,51,26,9,1,15,28,116,,PHO,240,38,84,0.452,14,39,0.359,29,34,0.853,7,34,41,27,8,7,14,22,119,,2023-12-12,0.0
PHO,240,38,84,0.452,14,39,0.359,29,34,0.853,7,34,41,27,8,7,14,22,119,,GSW,240,41,92,0.446,16,46,0.348,18,27,0.667,13,38,51,26,9,1,15,28,116,,2023-12-12,1.0
SAC,240,36,86,0.419,10,37,0.27,17,24,0.708,7,31,38,27,8,2,14,19,99,,LAC,240,44,84,0.524,11,29,0.379,20,21,0.952,6,43,49,21,7,2,15,17,119,,2023-12-12,0.0
LAC,240,44,84,0.524,11,29,0.379,20,21,0.952,6,43,49,21,7,2,15,17,119,,SAC,240,36,86,0.419,10,37,0.27,17,24,0.708,7,31,38,27,8,2,14,19,99,,2023-12-12,1.0
PHI,240,45,87,0.517,11,30,0.367,28,34,0.824,10,43,53,28,6,4,10,20,129,,DET,240,39,88,0.443,10,33,0.303,23,30,0.767,6,29,35,24,6,3,9,22,111,,2023-12-13,1.0
DET,240,39,88,0.443,10,33,0.303,23,30,0.767,6,29,35,24,6,3,9,22,111,,PHI,240,45,87,0.517,11,30,0.367,28,34,0.824,10,43,53,28,6,4,10,20,129,,2023-12-13,0.0
NOP,240,50,96,0.521,16,34,0.471,26,30,0.867,10,36,46,30,11,3,9,17,142,,WAS,240,42,82,0.512,19,44,0.432,19,24,0.792,3,30,33,28,7,6,15,16,122,,2023-12-13,1.0
WAS,240,42,82,0.512,19,44,0.432,19,24,0.792,3,30,33,28,7,6,15,16,122,,NOP,240,50,96,0.521,16,34,0.471,26,30,0.867,10,36,46,30,11,3,9,17,142,,2023-12-13,0.0
CHO,240,41,77,0.532,12,31,0.387,10,11,0.909,4,27,31,27,11,5,21,18,104,,MIA,240,41,86,0.477,15,30,0.5,18,19,0.947,17,30,47,29,10,3,22,12,115,,2023-12-13,0.0
MIA,240,41,86,0.477,15,30,0.5,18,19,0.947,17,30,47,29,10,3,22,12,115,,CHO,240,41,77,0.532,12,31,0.387,10,11,0.909,4,27,31,27,11,5,21,18,104,,2023-12-13,1.0
ATL,240,48,100,0.48,18,41,0.439,14,19,0.737,13,29,42,32,9,8,7,18,128,,TOR,240,50,87,0.575,18,34,0.529,17,24,0.708,9,38,47,39,3,9,14,18,135,,2023-12-13,0.0
TOR,240,50,87,0.575,18,34,0.529,17,24,0.708,9,38,47,39,3,9,14,18,135,,ATL,240,48,100,0.48,18,41,0.439,14,19,0.737,13,29,42,32,9,8,7,18,128,,2023-12-13,1.0
MEM,240,35,82,0.427,10,38,0.263,24,34,0.706,5,34,39,25,7,4,11,30,104,,HOU,240,39,86,0.453,12,32,0.375,27,37,0.73,15,43,58,23,6,3,19,28,117,,2023-12-13,0.0
HOU,240,39,86,0.453,12,32,0.375,27,37,0.73,15,43,58,23,6,3,19,28,117,,MEM,240,35,82,0.427,10,38,0.263,24,34,0.706,5,34,39,25,7,4,11,30,104,,2023-12-13,1.0
IND,240,45,100,0.45,11,36,0.306,25,32,0.781,16,29,45,30,7,6,18,32,126,,MIL,240,48,89,0.539,7,27,0.259,37,48,0.771,12,31,43,27,8,8,15,24,140,,2023-12-13,0.0
MIL,240,48,89,0.539,7,27,0.259,37,48,0.771,12,31,43,27,8,8,15,24,140,,IND,240,45,100,0.45,11,36,0.306,25,32,0.781,16,29,45,30,7,6,18,32,126,,2023-12-13,1.0
LAL,240,49,91,0.538,14,35,0.4,10,17,0.588,5,41,46,31,14,4,16,16,122,,SAS,240,45,96,0.469,16,37,0.432,13,18,0.722,10,36,46,28,8,6,17,16,119,,2023-12-13,1.0
SAS,240,45,96,0.469,16,37,0.432,13,18,0.722,10,36,46,28,8,6,17,16,119,,LAL,240,49,91,0.538,14,35,0.4,10,17,0.588,5,41,46,31,14,4,16,16,122,,2023-12-13,0.0
BRK,240,41,89,0.461,15,41,0.366,19,24,0.792,10,26,36,24,9,4,7,17,116,,PHO,240,40,84,0.476,9,28,0.321,23,27,0.852,14,35,49,28,5,4,12,20,112,,2023-12-13,1.0
PHO,240,40,84,0.476,9,28,0.321,23,27,0.852,14,35,49,28,5,4,12,20,112,,BRK,240,41,89,0.461,15,41,0.366,19,24,0.792,10,26,36,24,9,4,7,17,116,,2023-12-13,0.0
NYK,240,41,94,0.436,9,39,0.231,22,32,0.688,14,32,46,21,10,4,8,21,113,,UTA,240,43,98,0.439,16,42,0.381,15,21,0.714,15,38,53,31,5,4,15,27,117,,2023-12-13,0.0
UTA,240,43,98,0.439,16,42,0.381,15,21,0.714,15,38,53,31,5,4,15,27,117,,NYK,240,41,94,0.436,9,39,0.231,22,32,0.688,14,32,46,21,10,4,8,21,113,,2023-12-13,1.0
CLE,240,40,83,0.482,11,33,0.333,16,17,0.941,9,30,39,21,7,1,16,18,107,,BOS,240,43,85,0.506,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15,116,,2023-12-14,0.0
BOS,240,43,85,0.506,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15,116,,CLE,240,40,83,0.482,11,33,0.333,16,17,0.941,9,30,39,21,7,1,16,18,107,,2023-12-14,1.0
CHI,240,45,93,0.484,14,36,0.389,20,30,0.667,11,32,43,32,8,2,5,23,124,,MIA,240,37,80,0.463,15,34,0.441,27,35,0.771,8,34,42,26,2,1,10,20,116,,2023-12-14,1.0
MIA,240,37,80,0.463,15,34,0.441,27,35,0.771,8,34,42,26,2,1,10,20,116,,CHI,240,45,93,0.484,14,36,0.389,20,30,0.667,11,32,43,32,8,2,5,23,124,,2023-12-14,0.0
MIN,240,44,88,0.5,14,31,0.452,17,25,0.68,12,33,45,30,9,4,15,19,119,,DAL,240,39,83,0.47,7,32,0.219,16,18,0.889,4,30,34,21,6,2,15,19,101,,2023-12-14,1.0
DAL,240,39,83,0.47,7,32,0.219,16,18,0.889,4,30,34,21,6,2,15,19,101,,MIN,240,44,88,0.5,14,31,0.452,17,25,0.68,12,33,45,30,9,4,15,19,119,,2023-12-14,0.0
BRK,240,39,95,0.411,8,30,0.267,15,20,0.75,18,35,53,28,5,4,16,23,101,,DEN,240,47,99,0.475,12,36,0.333,18,21,0.857,12,36,48,31,13,6,8,15,124,,2023-12-14,0.0
DEN,240,47,99,0.475,12,36,0.333,18,21,0.857,12,36,48,31,13,6,8,15,124,,BRK,240,39,95,0.411,8,30,0.267,15,20,0.75,18,35,53,28,5,4,16,23,101,,2023-12-14,1.0
UTA,240,49,92,0.533,11,33,0.333,13,14,0.929,13,32,45,27,9,9,11,14,122,,POR,240,43,103,0.417,16,45,0.356,12,18,0.667,21,28,49,30,9,4,11,12,114,,2023-12-14,1.0
POR,240,43,103,0.417,16,45,0.356,12,18,0.667,21,28,49,30,9,4,11,12,114,,UTA,240,49,92,0.533,11,33,0.333,13,14,0.929,13,32,45,27,9,9,11,14,122,,2023-12-14,0.0
OKC,240,44,102,0.431,11,36,0.306,24,27,0.889,16,28,44,26,8,7,13,25,123,,SAC,240,47,95,0.495,18,45,0.4,16,21,0.762,11,36,47,32,6,4,17,22,128,,2023-12-14,0.0
SAC,240,47,95,0.495,18,45,0.4,16,21,0.762,11,36,47,32,6,4,17,22,128,,OKC,240,44,102,0.431,11,36,0.306,24,27,0.889,16,28,44,26,8,7,13,25,123,,2023-12-14,1.0
GSW,240,40,92,0.435,16,45,0.356,17,19,0.895,16,27,43,22,8,2,11,24,113,,LAC,240,41,81,0.506,13,32,0.406,26,30,0.867,10,30,40,27,6,9,13,20,121,,2023-12-14,0.0
LAC,240,41,81,0.506,13,32,0.406,26,30,0.867,10,30,40,27,6,9,13,20,121,,GSW,240,40,92,0.435,16,45,0.356,17,19,0.895,16,27,43,22,8,2,11,24,113,,2023-12-14,1.0
NOP,240,38,80,0.475,9,27,0.333,27,32,0.844,11,38,49,24,4,5,15,17,112,,CHO,240,41,92,0.446,9,31,0.29,16,21,0.762,8,31,39,18,7,4,8,24,107,,2023-12-15,1.0
CHO,240,41,92,0.446,9,31,0.29,16,21,0.762,8,31,39,18,7,4,8,24,107,,NOP,240,38,80,0.475,9,27,0.333,27,32,0.844,11,38,49,24,4,5,15,17,112,,2023-12-15,0.0
DET,240,35,81,0.432,4,21,0.19,18,23,0.783,7,35,42,19,3,7,21,25,92,,PHI,240,41,98,0.418,14,37,0.378,28,31,0.903,16,38,54,24,17,8,11,23,124,,2023-12-15,0.0
PHI,240,41,98,0.418,14,37,0.378,28,31,0.903,16,38,54,24,17,8,11,23,124,,DET,240,35,81,0.432,4,21,0.19,18,23,0.783,7,35,42,19,3,7,21,25,92,,2023-12-15,1.0
IND,240,48,107,0.449,15,40,0.375,12,16,0.75,13,28,41,35,7,8,15,25,123,,WAS,240,52,92,0.565,13,27,0.481,20,26,0.769,8,39,47,36,7,8,17,18,137,,2023-12-15,0.0
WAS,240,52,92,0.565,13,27,0.481,20,26,0.769,8,39,47,36,7,8,17,18,137,,IND,240,48,107,0.449,15,40,0.375,12,16,0.75,13,28,41,35,7,8,15,25,123,,2023-12-15,1.0
ORL,240,42,87,0.483,14,35,0.4,13,18,0.722,13,32,45,25,5,2,21,22,111,,BOS,240,48,92,0.522,18,42,0.429,14,20,0.7,9,25,34,31,14,7,10,22,128,,2023-12-15,0.0
BOS,240,48,92,0.522,18,42,0.429,14,20,0.7,9,25,34,31,14,7,10,22,128,,ORL,240,42,87,0.483,14,35,0.4,13,18,0.722,13,32,45,25,5,2,21,22,111,,2023-12-15,1.0
LAL,240,43,89,0.483,11,36,0.306,18,28,0.643,9,34,43,32,5,5,6,15,115,,SAS,240,47,95,0.495,18,42,0.429,17,19,0.895,9,36,45,35,5,5,8,19,129,,2023-12-15,0.0
SAS,240,47,95,0.495,18,42,0.429,17,19,0.895,9,36,45,35,5,5,8,19,129,,LAL,240,43,89,0.483,11,36,0.306,18,28,0.643,9,34,43,32,5,5,6,15,115,,2023-12-15,1.0
ATL,240,52,101,0.515,16,41,0.39,5,6,0.833,16,39,55,34,4,4,12,19,125,,TOR,240,40,77,0.519,10,31,0.323,14,25,0.56,3,29,32,30,8,6,14,19,104,,2023-12-15,1.0
TOR,240,40,77,0.519,10,31,0.323,14,25,0.56,3,29,32,30,8,6,14,19,104,,ATL,240,52,101,0.515,16,41,0.39,5,6,0.833,16,39,55,34,4,4,12,19,125,,2023-12-15,0.0
HOU,240,32,88,0.364,11,29,0.379,28,32,0.875,15,36,51,18,10,10,11,19,103,,MEM,240,37,92,0.402,11,40,0.275,11,15,0.733,13,35,48,19,4,8,17,24,96,,2023-12-15,1.0
